title,rate,casts,cover,detailLink,types,time,movieTime,summary
回归之路,8.0,"['本·阿弗莱克', '詹妮娜·加万卡', '麦可拉·沃金丝', '瑞秋·卡帕尼', '艾尔·马德里加尔']",http://pic2.iqiyipic.com/image/20220819/1d/da/v_156640739_m_601_m2.webp,http://www.iqiyi.com/v_rp8p3s7uvs.html,,2020-3-6,103.93,一个曾经的篮球明星在与酒瘾作斗争时失去了妻子与家庭，为了能够找回自我选择回到母校为一支高中篮球队做教练，同时也要继续防止自己再次被酒瘾控制。
鬼屋,8.1,"['艾迪·墨菲', '特伦斯·斯坦普', '内森奈尔·帕克', '玛莎·托马森', '德里克·梅耶斯']",http://pic9.iqiyipic.com/image/20230116/f0/84/v_50167311_m_601_m12.webp,http://www.iqiyi.com/v_19rrk0t2cw.html,恐怖;惊悚;魔幻,2003-11-26,84.33,吉姆·埃佛斯（艾迪·墨菲 Eddie Murphy 饰）是一名巧舌如簧、口才一流的房地产商人。凭借出色的经营手段，他和妻子儿女过着安逸自在的生活。这一天，吉姆迎来了和老婆莎拉（玛莎·托马森 Marsha Thomason 饰）的结婚纪念日。当晚，吉姆收到一通卖方电话。那是一幢价值不菲的豪宅，他见钱眼看，临时改变了和家人的度假计划，先取道前往这幢位于荒郊野外且拥有上百年历史的宅邸。这里阴森恐怖，荒凉诡异。而接待他们的老管家兰斯利（Terence Stamp 饰）和男主人格雷斯（Nathaniel Parker 饰）更为古怪。暴风雨阻断了埃佛斯家的行程，他们被迫留在格雷斯庄园，却发现这里竟是一幢鬼魂出没的恐怖鬼屋……
警车联盟,8.1,"['朱祎', '杨慧紫', '楚衔', '林琳', '苏尚卿']",http://pic4.iqiyipic.com/image/20210915/d9/c9/v_118136979_m_601_m16.webp,http://www.iqiyi.com/v_19rqz5ho20.html,动画;家庭,2018-12-30,88.69,"小警车小治怀着警察梦想来到新都汇寻找失踪的爸爸大卡，在过程中结识了清洁车嘟嘟、救护车小芸、工程车阿特和消防车大雷等朋友，但却意外的卷入一场破坏城市交通的巨大阴谋中，小治带着寻找爸爸的决心，和同伴们开始了对抗邪恶势力的征程......
"
劫案迷云,8.0,"['尼古拉斯·凯奇', '玛琳·阿克曼', '乔什·卢卡斯', '丹尼·赫斯顿', '丹尼·赫斯顿', '马克·瓦雷', 'M·C·金内', '萨米·盖尔']",http://pic5.iqiyipic.com/image/20210916/35/8b/v_50463918_m_601_m11.webp,http://www.iqiyi.com/v_19rrg6b02c.html,动作;惊悚;犯罪,2012-9-14,95.83,威尔的四人盗窃团伙在一次行窃银行金库时被埋伏的FBI逮个正着，同伙文生在混乱中中枪，而威尔将赃款付之一炬后独自被捕。八年后，威尔出狱，迎接他的是怀疑他当年私藏赃款的FBI探员安德森，以及女儿艾莉森的敌视，威尔心力憔悴之际突然收到了文生绑架艾莉森的消息。原来当年行窃失败后文生陷入潦倒，为了讨还一千万中属于自己的部分他绑架了艾莉森。威尔试无奈只得独自拯救女儿。
欲望之城,7.1,"['吴君如', '何超仪', '方中信', '柯受良', '罗家英']",http://pic7.iqiyipic.com/image/20210916/95/4e/v_112859378_m_601_m9.webp,http://www.iqiyi.com/v_19rr7qnuo4.html,犯罪;动作,2001-5-5,92.25,这是[古惑仔情义篇之洪兴十三妹]的延续篇。反映澳门极其阴暗的一面，既一片繁荣之后的人心茫茫，影片故事略显松散，吴君如再度饰演古惑仔经典人物“十三妹”，欠缺新意。因为父亲患上了帕金森症，使离开澳门十七年的十三妹重回旧地，临危受命接掌家族生意，其实所谓家族生意就是澳门繁荣的黄色事业对黄色事业一窍不通的十三妹，希望得到旧日友人的帮助，但她渐渐发现昔日老友指天椒、Johnny、甘神父等人也有极大转变，十三妹内心更觉彷徨。回归后的澳门经济上渐有起色，连带黄赌事业均蓬勃发展，但人心却反被欲望蒙闭面对澳门人和事的变迁，十三妹满心感慨......
青禾男高,8.2,"['景甜', '欧豪', '黑木明纱', '林遣都', '尹昉']",http://pic8.iqiyipic.com/image/20210916/78/e8/v_112881855_m_601_m6.webp,http://www.iqiyi.com/v_19rr7phlk4.html,青春;动作;爱情,2017-7-12,99.44,在一所名为青禾男高的学校里，荆浩（欧豪 饰）和阿屁、谭嘉木、幺鸡、二饼四位少年在特别的校园环境中结成了生死与共的挚友兄弟，并成为这所男高里唯一对抗校园霸凌的团体，压制了柴田（林遣都 饰）等人横行霸道的校园恶行。在特殊的时代氛围里，两方势力保持着微妙的平衡，直到女教师柳禾（景甜 饰）的出现，平衡被打破，这所男高里的少年们将何去何从，就此展开的激战如箭在弦。 
死无对证（普通话）,0,"['里卡多·斯卡马乔', '马丽娅·派雅托', '法布瑞齐奥·班提佛格里欧']",http://pic6.iqiyipic.com/image/20221230/76/4a/v_154731707_m_601_m3.webp,http://www.iqiyi.com/v_25obs768u60.html,惊悚;犯罪;悬疑,2020-9-18,101.65,加里夫妇的独生子丹尼尔遭遇车祸，被肇事者沉车灭迹。丹尼尔失踪之后有证据指向他是因为贪污公款潜逃。悲痛中的父母突然想起事故同一天，加里曾带回一位汽车抛锚的女车主，当日诸多细节显示她和真正的车主在隐瞒着什么......而他们编织的谎言滴水不漏，寻求答案阻碍重重。为了最后的真相，加里夫妇通过易容瞒天过海，展开一场精心策划的较量……。本片改编自西班牙经典电影《看不见的客人》，被豆瓣评为年度冷门高分电影。
暗恋·橘生淮南,7.5,"['张雪迎', '辛云来', '伍嘉成', '辣目洋子']",http://pic9.iqiyipic.com/image/20220704/08/3a/v_159052969_m_601_m4.webp,http://www.iqiyi.com/v_19rz9zzm3w.html,青春;爱情,2022-5-20,102.26,暗恋，是一个人的兵荒马乱，也是一辈子的刻骨铭心。成绩优秀、生性骄傲的洛枳（张雪迎 饰），暗恋着幼时有过一面之缘的同学盛淮南（辛云来 饰），而盛淮南对此全然不知。高中毕业后，洛枳发现自己和盛淮南竟在同一所大学。两人意外相识并越走越近，但洛枳依然不敢表白心迹。当成长和现实的 压力接踵而来，这场漫长的暗恋，究竟该如何安放？影片改编自八月长安振华系列，为电影《最好的我们》续篇。
冰山上的来客（独家修复版）,8.5,"['梁音', '谷毓英', '恩和森', '张辉', '马陋夫']",http://pic6.iqiyipic.com/image/20210701/29/f3/v_160437952_m_601_m6.webp,http://www.iqiyi.com/v_1vbdogr168w.html,悬疑;战争;爱情,2023-1-17,105.9,1951年夏，新疆帕米尔高原。边疆军民的生活正受到特务组织的威胁。从外地娶来的新娘子古兰丹姆实际是女特务古里巴儿假扮。她的到来勾起了解放军哨所战士阿米尔的心酸回忆，本来是青梅竹马的一对，彼此却在早年失去联系。当假古兰丹姆得知这段童年往事之后，对阿米尔格外亲昵，以刺探军事情报。这一反常举动引起杨排长的高度警觉。不久，敌人得寸进尺，偷越边防袭击哨所。可敌人的千算万算却没有逃过我军设下的天罗地网。杨排长将计就计，不仅揭穿了假古兰丹姆的真实面目，更是把这伙狡猾的特务一网打尽。阿米尔终于和真古兰丹姆再次重逢，在胜利的凯歌中迎接旭日东升。
游侠索罗：星球大战外传,8.0,"['阿尔登·埃伦瑞奇', '艾米莉亚·克拉克', '伍迪·哈里森', '唐纳德·格洛弗', '保罗·贝坦尼', '桑迪·牛顿', '乔恩·费儒', '菲比·沃勒-布里奇']",http://pic2.iqiyipic.com/image/20220510/97/71/v_114033010_m_601_m11.webp,http://www.iqiyi.com/v_19rrefrk8o.html,动作;科幻,2018-5-25,129.19,在《游侠索罗》中，影迷们将跟随“千年隼号”及银河系中最受爱戴的“恶棍”韩·索罗，迎来全新的银河系探险旅程。经过在黑暗危险的罪犯地下社会中的重重冒险，韩·索罗遇见了他未来强大的副驾驶丘巴卡、以及臭名昭著的赌徒兰多·卡瑞辛，共同展开了一场星战传奇中最不“正统”的英雄 历程。
突变巨兽,6.3,"['Holly Elissa', '汤姆·欧布莱', '肯·罗伯茨', '克里斯蒂娜·科普兰', 'Grayson Hosie']",http://pic1.iqiyipic.com/image/20210916/b2/e1/v_108767834_m_601_m7.webp,http://www.iqiyi.com/v_19rrn83hhs.html,惊悚;恐怖;科幻,2006-7-7,83.44,一行人在深山里迷了路，还得应付一群军阀头目及外星异形，但最后却无人幸免。一条异变毒蛇因其幼卵受人类摧残，决定以牙还牙，将无端闯入的人类赶尽杀绝。
速度与激情7（普通话）,8.5,"['范·迪塞尔', '保罗·沃克', '杰森·斯坦森', '米歇尔·罗德里格兹', '道恩·强森']",http://pic9.iqiyipic.com/image/20210915/cb/04/v_112871008_m_601_m8.webp,http://www.iqiyi.com/v_19rr7q682w.html,犯罪;动作,2015-4-3,137.21,"经历了紧张刺激的伦敦大战，多米尼克·托雷托和他的伙伴们重新回归平静的生活，但是江湖的恩恩怨怨却决不允许他们轻易抽身而去。棘手的死对头欧文·肖瘫在医院，不得动弹，他的哥哥戴克·肖则发誓要为弟弟复仇。戴克曾是美国特种部队的王牌杀手，不仅身怀绝技，而且心狠手辣。他干掉了远在东京的韩，还几乎把探长卢克·霍布斯送到另一个世界，甚至多米尼克那世外桃源般的家也被对方炸毁。 
复仇的利刃已经架在脖子上，多米尼克再也没有选择，他找到长久以来最为信赖的团队，与来势汹汹的戴克展开生死对决。"
暗杀,8.6,"['全智贤', '李政宰', '河正宇', '曹承佑', '吴达洙']",http://pic7.iqiyipic.com/image/20220820/c8/40/v_109762298_m_601_m10.webp,http://www.iqiyi.com/v_19rrkbrx9o.html,动作;惊悚;枪战,2015-9-17,133.8,1933年，朝鲜半岛沦陷后，韩国临时政府要挑选三名秘密特工潜伏回朝鲜京城，执行刺杀朝鲜驻军司令官川口真守和卖国贼康寅国的特殊任务。临时政府警察局长廉硕晋因此寻找到了朝鲜独立军狙击手安沃允、新兴武官学校毕业生“速射炮”秋尚沃和爆破专家黄德三。与此同时，日本驻上海司令部却收到了有关这次暗杀行动的密报。他们雇佣杀手夏威夷·手枪和搭档波马德追杀刺客。为完成各自任务，独立军战士、临时政府专员和雇佣杀手的命运交织在了一起……
力王之真正敌人,6.3,"['樊少皇', '陈观泰', '任港秀']",http://pic3.iqiyipic.com/image/20220819/09/22/v_112848516_m_601_m7.webp,http://www.iqiyi.com/v_19rr7rcgak.html,动作,1999-11-30,86.55,"在拳坛上亚虎唯一的愿望，就是能和拳坛冠军力王比较高下，亚虎终于向力王挑战，苦战十五回合，虎﹑力二人打得落花流水，始终未能分出谁胜谁负，在此情况下，亚虎及力王均重伤入院，力王因眼睛严重受伤，不能再打拳赛，若再打拳，可能影响视力，力王从此离开拳坛。此次拳赛在经济上对力王没有太大帮助，但令他声名大噪 ; 之后得到一笔小奖金，并分期付款买了一间屋和一部亚虎自小便心爱的电单车，本以为从此可以过？平凡和无忧无虑的生活，不料当他们正过？幸福的日子时，力王突觉视力减退，在工作上错事百出而被公司解雇，再去求职亦处处碰壁，此时小植已有身孕，在生活入不敷支的情况下，小植惟有回到原来的工作酒家工作，不幸操劳过度，受伤入院，力王因此重出拳坛。在一次拳赛中，因力王想念在医院中的小植而被打败，后来经过教练泰叔一番鼓励及指点，在医院的小植已苏醒起来，亚虎要挑战力王的消息植已得知，植唯有加以鼓励……
"
一点就到家,8.8,"['刘昊然', '彭昱畅', '尹昉']",http://pic7.iqiyipic.com/image/20201229/17/5c/v_151704084_m_601_m6.webp,http://www.iqiyi.com/v_pa5rm8r7do.html,喜剧,2020-10-4,97.08,魏晋北（刘昊然 饰）、彭秀兵（彭昱畅 饰）、李绍群（尹昉 饰）三个性格迥异的年轻人从大城市回到云南千年古寨，机缘巧合下共同创业，与古寨“格格不入”的他们用真诚改变了所有人，开启了一段非常疯狂、纯真的梦想之旅。
的士速递3,8.9,"['萨米·纳塞利', '佛瑞德瑞克·迪分索']",http://pic7.iqiyipic.com/image/20220915/8a/af/v_169217666_m_601_m2.webp,http://www.iqiyi.com/v_1u3lbsa9oe8.html,犯罪;动作;喜剧,2003-1-29,87.08,圣诞节期间，一伙盗贼假扮圣诞老人大肆行窃，对此，警察局长吉伯决定亲自部署清剿活动，而此时一个混血记者秋来到警局采访，时时黏在他身边，处处问寒问暖。警察艾米正为案件烦心，不想女友贝特拉捧着怀孕八个月的肚子驾到。艾米和好友丹尼尔在出租车里倾诉一夜，原来丹尼尔的女友莉莉也怀孕了。就在他们决定为了爱情收山归心时，犯罪团伙的马脚露到了他们面前。他们一路追击，不想艾米再次跌入垃圾桶。艾米被犯罪团伙绑架，再次睁眼时，眼前正是那个美丽的混血记者......
莫斯科陷落2,6.8,"['伊琳娜·斯达森保姆', '林奈·穆罕默托夫', '亚历山大·佩特罗夫', '尤里·鲍里索夫', '谢尔盖·加尔马什']",http://pic9.iqiyipic.com/image/20210927/95/50/v_160916205_m_601_m2.webp,http://www.iqiyi.com/v_1wmbk5j78cc.html,科幻,2020-1-1,127.94,自从一艘外星飞船在莫斯科切尔塔诺夫坠落以来已经过去了3年，普通女孩朱莉娅在接触到外星技术之后，成为国防部秘密实验室的研究对象。在研究过程中，朱莉娅表现出不同寻常的能力。隐藏在其中的力量不仅吸引了人类的注意，而且对宇宙的规模构成了威胁。
无限（普通话）,8.2,"['马克·沃尔伯格', '迪伦·奥布莱恩', 'Rupert Friend', '索菲·库克森']",http://pic5.iqiyipic.com/image/20221027/b3/e6/v_166726729_m_601_m2.webp,http://www.iqiyi.com/v_1c3k0y3bcnk.html,惊悚;动画;动作,2021-3-25,106.33,改编自D. Eric Maikranz所著小说《转世文献》(The Rein carnationist Papers)，聚焦一个被自己前两世的记忆缠绕的男子，引出一群几乎长生不死、几世纪来多次转生的人，被称为“无限/无穷之人”，他们的组织叫“Cognomina”。为了打败想毁灭地球的邪恶力量，他们必须依靠这个精神分裂的男子，而后者先要搞清楚：他常做的奇怪的梦都是前世的记忆。
私人订制,8.5,"['葛优', '白百何', '李小璐', '郑恺', '范伟']",http://pic4.iqiyipic.com/image/20210916/d4/01/v_104755403_m_601_m10.webp,http://www.iqiyi.com/v_19rrgyhg0s.html,喜剧,2013-12-19,118.02,愿望规划师杨重、情境设计师小白、梦境重建师小璐与心灵麻醉师马青四人组成的公司“私人订制”，以“替他人圆梦”为自身业务，专门为不同客户量身订制“圆梦方案”，无论客户的白日梦多奇葩、要求多严格，“圆梦四人组”统统来者不拒，甘愿满足客户的任何需求，正如同“私人订制”公司的口号——“成全别人，恶心自己”。
