date,time,买①委差,买①委比,买②委差,买②委比,买③委差,买③委比,买④委差,买④委比,买⑤委差,买⑤委比,卖①委差,卖①委比,卖②委差,卖②委比,卖③委差,卖③委比,卖④委差,卖④委比,卖⑤委差,卖⑤委比
2022-06-15,14:22:00,165.0,12.9,118.0,12.89,116.0,12.88,30.0,12.87,123.0,12.86,12.0,12.91,10.0,12.92,27.0,12.93,56.0,12.94,57.0,12.95
2022-06-15,14:22:00,165.0,12.9,118.0,12.89,116.0,12.88,30.0,12.87,123.0,12.86,12.0,12.91,10.0,12.92,27.0,12.93,56.0,12.94,57.0,12.95
2022-06-15,14:22:06,164.0,12.9,118.0,12.89,116.0,12.88,30.0,12.87,123.0,12.86,6.0,12.91,10.0,12.92,27.0,12.93,56.0,12.94,57.0,12.95
2022-06-15,14:22:10,159.0,12.9,118.0,12.89,116.0,12.88,30.0,12.87,123.0,12.86,7.0,12.91,10.0,12.92,27.0,12.93,56.0,12.94,57.0,12.95
2022-06-15,14:22:10,159.0,12.9,118.0,12.89,116.0,12.88,30.0,12.87,123.0,12.86,7.0,12.91,10.0,12.92,27.0,12.93,56.0,12.94,57.0,12.95
2022-06-15,14:22:15,159.0,12.9,118.0,12.89,116.0,12.88,30.0,12.87,123.0,12.86,9.0,12.91,9.0,12.92,26.0,12.93,56.0,12.94,57.0,12.95
2022-06-15,14:22:18,5.0,12.91,159.0,12.9,118.0,12.89,116.0,12.88,30.0,12.87,9.0,12.92,26.0,12.93,56.0,12.94,57.0,12.95,93.0,12.99
2022-06-15,14:22:21,5.0,12.91,159.0,12.9,118.0,12.89,116.0,12.88,30.0,12.87,13.0,12.92,26.0,12.93,56.0,12.94,57.0,12.95,93.0,12.99
2022-06-15,14:22:24,5.0,12.91,159.0,12.9,118.0,12.89,116.0,12.88,30.0,12.87,15.0,12.92,26.0,12.93,56.0,12.94,57.0,12.95,93.0,12.99
2022-06-15,14:22:24,5.0,12.91,159.0,12.9,118.0,12.89,116.0,12.88,30.0,12.87,15.0,12.92,26.0,12.93,56.0,12.94,57.0,12.95,93.0,12.99
2022-06-15,14:22:24,5.0,12.91,159.0,12.9,118.0,12.89,116.0,12.88,30.0,12.87,15.0,12.92,26.0,12.93,56.0,12.94,57.0,12.95,93.0,12.99
2022-06-15,14:22:24,5.0,12.91,159.0,12.9,118.0,12.89,116.0,12.88,30.0,12.87,15.0,12.92,26.0,12.93,56.0,12.94,57.0,12.95,93.0,12.99
2022-06-15,14:22:36,5.0,12.91,164.0,12.9,118.0,12.89,116.0,12.88,30.0,12.87,15.0,12.92,26.0,12.93,56.0,12.94,57.0,12.95,93.0,12.99
2022-06-15,14:22:40,5.0,12.91,164.0,12.9,118.0,12.89,116.0,12.88,30.0,12.87,15.0,12.92,26.0,12.93,56.0,12.94,57.0,12.95,93.0,12.99
2022-06-15,14:22:40,5.0,12.91,164.0,12.9,118.0,12.89,116.0,12.88,30.0,12.87,15.0,12.92,26.0,12.93,56.0,12.94,57.0,12.95,93.0,12.99
2022-06-15,14:22:40,5.0,12.91,164.0,12.9,118.0,12.89,116.0,12.88,30.0,12.87,15.0,12.92,26.0,12.93,56.0,12.94,57.0,12.95,93.0,12.99
2022-06-15,14:22:40,5.0,12.91,164.0,12.9,118.0,12.89,116.0,12.88,30.0,12.87,15.0,12.92,26.0,12.93,56.0,12.94,57.0,12.95,93.0,12.99
2022-06-15,14:22:51,162.0,12.9,118.0,12.89,116.0,12.88,30.0,12.87,123.0,12.86,22.0,12.91,15.0,12.92,26.0,12.93,56.0,12.94,57.0,12.95
2022-06-15,14:22:54,8.0,12.91,162.0,12.9,118.0,12.89,116.0,12.88,30.0,12.87,15.0,12.92,26.0,12.93,56.0,12.94,57.0,12.95,93.0,12.99
2022-06-15,14:22:57,42.0,12.91,162.0,12.9,118.0,12.89,116.0,12.88,30.0,12.87,15.0,12.92,26.0,12.93,56.0,12.94,57.0,12.95,93.0,12.99
2022-06-15,14:23:00,42.0,12.91,162.0,12.9,118.0,12.89,116.0,12.88,30.0,12.87,9.0,12.92,26.0,12.93,56.0,12.94,57.0,12.95,93.0,12.99
2022-06-15,14:23:03,12.0,12.92,42.0,12.91,162.0,12.9,118.0,12.89,116.0,12.88,32.0,12.93,56.0,12.94,57.0,12.95,93.0,12.99,84.0,13.0
2022-06-15,14:23:06,41.0,12.91,162.0,12.9,118.0,12.89,116.0,12.88,30.0,12.87,32.0,12.93,56.0,12.94,57.0,12.95,93.0,12.99,84.0,13.0
2022-06-15,14:23:10,40.0,12.92,40.0,12.91,162.0,12.9,118.0,12.89,116.0,12.88,33.0,12.93,56.0,12.94,57.0,12.95,93.0,12.99,84.0,13.0
2022-06-15,14:23:15,23.0,12.92,40.0,12.91,162.0,12.9,118.0,12.89,116.0,12.88,34.0,12.93,56.0,12.94,57.0,12.95,93.0,12.99,84.0,13.0
2022-06-15,14:23:18,34.0,12.91,162.0,12.9,118.0,12.89,116.0,12.88,30.0,12.87,1.0,12.92,33.0,12.93,56.0,12.94,57.0,12.95,93.0,12.99
2022-06-15,14:23:18,34.0,12.91,162.0,12.9,118.0,12.89,116.0,12.88,30.0,12.87,1.0,12.92,33.0,12.93,56.0,12.94,57.0,12.95,93.0,12.99
2022-06-15,14:23:18,34.0,12.91,162.0,12.9,118.0,12.89,116.0,12.88,30.0,12.87,1.0,12.92,33.0,12.93,56.0,12.94,57.0,12.95,93.0,12.99
2022-06-15,14:23:24,34.0,12.91,162.0,12.9,118.0,12.89,116.0,12.88,30.0,12.87,2.0,12.92,33.0,12.93,56.0,12.94,57.0,12.95,93.0,12.99
2022-06-15,14:23:30,34.0,12.91,162.0,12.9,118.0,12.89,116.0,12.88,30.0,12.87,10.0,12.92,41.0,12.93,56.0,12.94,57.0,12.95,1.0,12.98
2022-06-15,14:23:30,34.0,12.91,162.0,12.9,118.0,12.89,116.0,12.88,30.0,12.87,10.0,12.92,41.0,12.93,56.0,12.94,57.0,12.95,1.0,12.98
2022-06-15,14:23:36,34.0,12.91,162.0,12.9,118.0,12.89,116.0,12.88,30.0,12.87,4.0,12.92,41.0,12.93,56.0,12.94,57.0,12.95,1.0,12.98
2022-06-15,14:23:39,34.0,12.91,162.0,12.9,118.0,12.89,116.0,12.88,30.0,12.87,3.0,12.92,41.0,12.93,56.0,12.94,57.0,12.95,1.0,12.98
2022-06-15,14:23:42,44.0,12.91,162.0,12.9,118.0,12.89,116.0,12.88,30.0,12.87,3.0,12.92,41.0,12.93,56.0,12.94,57.0,12.95,1.0,12.98
2022-06-15,14:23:42,44.0,12.91,162.0,12.9,118.0,12.89,116.0,12.88,30.0,12.87,3.0,12.92,41.0,12.93,56.0,12.94,57.0,12.95,1.0,12.98
2022-06-15,14:23:48,44.0,12.91,162.0,12.9,118.0,12.89,116.0,12.88,30.0,12.87,3.0,12.92,41.0,12.93,56.0,12.94,57.0,12.95,1.0,12.97
2022-06-15,14:23:48,44.0,12.91,162.0,12.9,118.0,12.89,116.0,12.88,30.0,12.87,3.0,12.92,41.0,12.93,56.0,12.94,57.0,12.95,1.0,12.97
2022-06-15,14:23:54,44.0,12.91,162.0,12.9,118.0,12.89,116.0,12.88,30.0,12.87,4.0,12.92,41.0,12.93,56.0,12.94,57.0,12.95,1.0,12.97
2022-06-15,14:23:54,44.0,12.91,162.0,12.9,118.0,12.89,116.0,12.88,30.0,12.87,4.0,12.92,41.0,12.93,56.0,12.94,57.0,12.95,1.0,12.97
2022-06-15,14:23:54,44.0,12.91,162.0,12.9,118.0,12.89,116.0,12.88,30.0,12.87,4.0,12.92,41.0,12.93,56.0,12.94,57.0,12.95,1.0,12.97
2022-06-15,14:23:54,44.0,12.91,162.0,12.9,118.0,12.89,116.0,12.88,30.0,12.87,4.0,12.92,41.0,12.93,56.0,12.94,57.0,12.95,1.0,12.97
2022-06-15,14:23:54,44.0,12.91,162.0,12.9,118.0,12.89,116.0,12.88,30.0,12.87,4.0,12.92,41.0,12.93,56.0,12.94,57.0,12.95,1.0,12.97
2022-06-15,14:24:09,8.0,12.9,118.0,12.89,116.0,12.88,30.0,12.87,123.0,12.86,4.0,12.92,41.0,12.93,56.0,12.94,57.0,12.95,1.0,12.97
2022-06-15,14:24:12,8.0,12.9,118.0,12.89,116.0,12.88,30.0,12.87,123.0,12.86,2.0,12.91,17.0,12.92,41.0,12.93,56.0,12.94,57.0,12.95
2022-06-15,14:24:15,8.0,12.9,118.0,12.89,116.0,12.88,30.0,12.87,123.0,12.86,5.0,12.91,17.0,12.92,41.0,12.93,56.0,12.94,57.0,12.95
2022-06-15,14:24:18,8.0,12.9,135.0,12.89,116.0,12.88,30.0,12.87,123.0,12.86,5.0,12.91,17.0,12.92,41.0,12.93,56.0,12.94,57.0,12.95
2022-06-15,14:24:21,8.0,12.9,135.0,12.89,116.0,12.88,30.0,12.87,123.0,12.86,17.0,12.91,3.0,12.92,41.0,12.93,56.0,12.94,57.0,12.95
2022-06-15,14:24:24,8.0,12.9,135.0,12.89,116.0,12.88,30.0,12.87,123.0,12.86,31.0,12.91,3.0,12.92,41.0,12.93,56.0,12.94,57.0,12.95
2022-06-15,14:24:24,8.0,12.9,135.0,12.89,116.0,12.88,30.0,12.87,123.0,12.86,31.0,12.91,3.0,12.92,41.0,12.93,56.0,12.94,57.0,12.95
2022-06-15,14:24:24,8.0,12.9,135.0,12.89,116.0,12.88,30.0,12.87,123.0,12.86,31.0,12.91,3.0,12.92,41.0,12.93,56.0,12.94,57.0,12.95
2022-06-15,14:24:24,8.0,12.9,135.0,12.89,116.0,12.88,30.0,12.87,123.0,12.86,31.0,12.91,3.0,12.92,41.0,12.93,56.0,12.94,57.0,12.95
2022-06-15,14:24:24,8.0,12.9,135.0,12.89,116.0,12.88,30.0,12.87,123.0,12.86,31.0,12.91,3.0,12.92,41.0,12.93,56.0,12.94,57.0,12.95
2022-06-15,14:24:40,8.0,12.9,135.0,12.89,116.0,12.88,30.0,12.87,123.0,12.86,31.0,12.91,3.0,12.92,41.0,12.93,56.0,12.94,57.0,12.95
2022-06-15,14:24:40,8.0,12.9,135.0,12.89,116.0,12.88,30.0,12.87,123.0,12.86,31.0,12.91,3.0,12.92,41.0,12.93,56.0,12.94,57.0,12.95
2022-06-15,14:24:40,8.0,12.9,135.0,12.89,116.0,12.88,30.0,12.87,123.0,12.86,31.0,12.91,3.0,12.92,41.0,12.93,56.0,12.94,57.0,12.95
2022-06-15,14:24:48,8.0,12.9,135.0,12.89,113.0,12.88,30.0,12.87,123.0,12.86,31.0,12.91,3.0,12.92,41.0,12.93,56.0,12.94,57.0,12.95
2022-06-15,14:24:48,8.0,12.9,135.0,12.89,113.0,12.88,30.0,12.87,123.0,12.86,31.0,12.91,3.0,12.92,41.0,12.93,56.0,12.94,57.0,12.95
2022-06-15,14:24:54,8.0,12.9,135.0,12.89,113.0,12.88,30.0,12.87,123.0,12.86,31.0,12.91,8.0,12.92,41.0,12.93,56.0,12.94,57.0,12.95
2022-06-15,14:24:57,9.0,12.9,135.0,12.89,113.0,12.88,30.0,12.87,123.0,12.86,31.0,12.91,8.0,12.92,41.0,12.93,56.0,12.94,57.0,12.95
2022-06-15,14:24:57,9.0,12.9,135.0,12.89,113.0,12.88,30.0,12.87,123.0,12.86,31.0,12.91,8.0,12.92,41.0,12.93,56.0,12.94,57.0,12.95
2022-06-15,14:24:57,9.0,12.9,135.0,12.89,113.0,12.88,30.0,12.87,123.0,12.86,31.0,12.91,8.0,12.92,41.0,12.93,56.0,12.94,57.0,12.95
2022-06-15,14:25:06,9.0,12.9,135.0,12.89,113.0,12.88,30.0,12.87,123.0,12.86,29.0,12.91,7.0,12.92,41.0,12.93,56.0,12.94,57.0,12.95
2022-06-15,14:25:10,135.0,12.89,113.0,12.88,30.0,12.87,123.0,12.86,1373.0,12.85,32.0,12.9,29.0,12.91,7.0,12.92,41.0,12.93,56.0,12.94
2022-06-15,14:25:15,135.0,12.89,113.0,12.88,30.0,12.87,123.0,12.86,1373.0,12.85,134.0,12.9,16.0,12.91,7.0,12.92,41.0,12.93,56.0,12.94
2022-06-15,14:25:15,135.0,12.89,113.0,12.88,30.0,12.87,123.0,12.86,1373.0,12.85,134.0,12.9,16.0,12.91,7.0,12.92,41.0,12.93,56.0,12.94
2022-06-15,14:25:15,135.0,12.89,113.0,12.88,30.0,12.87,123.0,12.86,1373.0,12.85,134.0,12.9,16.0,12.91,7.0,12.92,41.0,12.93,56.0,12.94
2022-06-15,14:25:15,135.0,12.89,113.0,12.88,30.0,12.87,123.0,12.86,1373.0,12.85,134.0,12.9,16.0,12.91,7.0,12.92,41.0,12.93,56.0,12.94
2022-06-15,14:25:24,135.0,12.89,113.0,12.88,30.0,12.87,123.0,12.86,1373.0,12.85,140.0,12.9,16.0,12.91,7.0,12.92,41.0,12.93,56.0,12.94
2022-06-15,14:25:30,135.0,12.89,113.0,12.88,30.0,12.87,123.0,12.86,1373.0,12.85,120.0,12.9,16.0,12.91,7.0,12.92,41.0,12.93,56.0,12.94
2022-06-15,14:25:30,135.0,12.89,113.0,12.88,30.0,12.87,123.0,12.86,1373.0,12.85,120.0,12.9,16.0,12.91,7.0,12.92,41.0,12.93,56.0,12.94
2022-06-15,14:25:36,114.0,12.89,113.0,12.88,30.0,12.87,123.0,12.86,1373.0,12.85,113.0,12.9,16.0,12.91,7.0,12.92,41.0,12.93,56.0,12.94
2022-06-15,14:25:39,114.0,12.89,113.0,12.88,30.0,12.87,123.0,12.86,1373.0,12.85,114.0,12.9,16.0,12.91,7.0,12.92,41.0,12.93,56.0,12.94
2022-06-15,14:25:42,114.0,12.89,113.0,12.88,90.0,12.87,123.0,12.86,1373.0,12.85,115.0,12.9,16.0,12.91,7.0,12.92,41.0,12.93,56.0,12.94
2022-06-15,14:25:42,114.0,12.89,113.0,12.88,90.0,12.87,123.0,12.86,1373.0,12.85,115.0,12.9,16.0,12.91,7.0,12.92,41.0,12.93,56.0,12.94
2022-06-15,14:25:48,114.0,12.89,113.0,12.88,90.0,12.87,123.0,12.86,1373.0,12.85,112.0,12.9,13.0,12.91,7.0,12.92,41.0,12.93,56.0,12.94
2022-06-15,14:25:51,114.0,12.89,113.0,12.88,90.0,12.87,123.0,12.86,1373.0,12.85,113.0,12.9,12.0,12.91,7.0,12.92,41.0,12.93,56.0,12.94
2022-06-15,14:25:51,114.0,12.89,113.0,12.88,90.0,12.87,123.0,12.86,1373.0,12.85,113.0,12.9,12.0,12.91,7.0,12.92,41.0,12.93,56.0,12.94
2022-06-15,14:25:57,113.0,12.89,113.0,12.88,90.0,12.87,123.0,12.86,1373.0,12.85,113.0,12.9,12.0,12.91,2.0,12.92,41.0,12.93,56.0,12.94
2022-06-15,14:25:57,113.0,12.89,113.0,12.88,90.0,12.87,123.0,12.86,1373.0,12.85,113.0,12.9,12.0,12.91,2.0,12.92,41.0,12.93,56.0,12.94
2022-06-15,14:26:03,110.0,12.89,113.0,12.88,90.0,12.87,123.0,12.86,1373.0,12.85,116.0,12.9,12.0,12.91,2.0,12.92,41.0,12.93,55.0,12.94
2022-06-15,14:26:06,38.0,12.89,113.0,12.88,90.0,12.87,123.0,12.86,1373.0,12.85,116.0,12.9,12.0,12.91,2.0,12.92,41.0,12.93,55.0,12.94
2022-06-15,14:26:06,38.0,12.89,113.0,12.88,90.0,12.87,123.0,12.86,1373.0,12.85,116.0,12.9,12.0,12.91,2.0,12.92,41.0,12.93,55.0,12.94
2022-06-15,14:26:12,38.0,12.89,113.0,12.88,90.0,12.87,123.0,12.86,1373.0,12.85,117.0,12.9,12.0,12.91,2.0,12.92,41.0,12.93,14.0,12.94
2022-06-15,14:26:15,38.0,12.89,91.0,12.88,90.0,12.87,123.0,12.86,1373.0,12.85,117.0,12.9,12.0,12.91,2.0,12.92,41.0,12.93,14.0,12.94
2022-06-15,14:26:15,38.0,12.89,91.0,12.88,90.0,12.87,123.0,12.86,1373.0,12.85,117.0,12.9,12.0,12.91,2.0,12.92,41.0,12.93,14.0,12.94
2022-06-15,14:26:21,91.0,12.88,90.0,12.87,123.0,12.86,1373.0,12.85,26.0,12.84,1.0,12.89,117.0,12.9,12.0,12.91,2.0,12.92,41.0,12.93
2022-06-15,14:26:24,29.0,12.89,91.0,12.88,90.0,12.87,123.0,12.86,1373.0,12.85,117.0,12.9,12.0,12.91,2.0,12.92,41.0,12.93,14.0,12.94
2022-06-15,14:26:24,29.0,12.89,91.0,12.88,90.0,12.87,123.0,12.86,1373.0,12.85,117.0,12.9,12.0,12.91,2.0,12.92,41.0,12.93,14.0,12.94
2022-06-15,14:26:24,29.0,12.89,91.0,12.88,90.0,12.87,123.0,12.86,1373.0,12.85,117.0,12.9,12.0,12.91,2.0,12.92,41.0,12.93,14.0,12.94
2022-06-15,14:26:24,29.0,12.89,91.0,12.88,90.0,12.87,123.0,12.86,1373.0,12.85,117.0,12.9,12.0,12.91,2.0,12.92,41.0,12.93,14.0,12.94
2022-06-15,14:26:36,29.0,12.89,91.0,12.88,90.0,12.87,125.0,12.86,1373.0,12.85,117.0,12.9,12.0,12.91,2.0,12.92,41.0,12.93,14.0,12.94
2022-06-15,14:26:40,29.0,12.89,91.0,12.88,90.0,12.87,125.0,12.86,1373.0,12.85,117.0,12.9,12.0,12.91,2.0,12.92,41.0,12.93,14.0,12.94
2022-06-15,14:26:42,29.0,12.89,91.0,12.88,90.0,12.87,127.0,12.86,1373.0,12.85,117.0,12.9,12.0,12.91,2.0,12.92,41.0,12.93,14.0,12.94
2022-06-15,14:26:42,29.0,12.89,91.0,12.88,90.0,12.87,127.0,12.86,1373.0,12.85,117.0,12.9,12.0,12.91,2.0,12.92,41.0,12.93,14.0,12.94
2022-06-15,14:26:48,29.0,12.89,91.0,12.88,90.0,12.87,127.0,12.86,1403.0,12.85,117.0,12.9,12.0,12.91,2.0,12.92,41.0,12.93,14.0,12.94
2022-06-15,14:26:48,29.0,12.89,91.0,12.88,90.0,12.87,127.0,12.86,1403.0,12.85,117.0,12.9,12.0,12.91,2.0,12.92,41.0,12.93,14.0,12.94
2022-06-15,14:27:00,29.0,12.89,91.0,12.88,90.0,12.87,177.0,12.86,1403.0,12.85,117.0,12.9,12.0,12.91,2.0,12.92,41.0,12.93,14.0,12.94
2022-06-15,14:27:00,29.0,12.89,91.0,12.88,90.0,12.87,177.0,12.86,1403.0,12.85,117.0,12.9,12.0,12.91,2.0,12.92,41.0,12.93,14.0,12.94
2022-06-15,14:27:06,134.0,12.89,91.0,12.88,90.0,12.87,177.0,12.86,1403.0,12.85,114.0,12.9,12.0,12.91,2.0,12.92,41.0,12.93,14.0,12.94
2022-06-15,14:27:09,133.0,12.89,91.0,12.88,90.0,12.87,177.0,12.86,1403.0,12.85,112.0,12.9,12.0,12.91,2.0,12.92,41.0,12.93,14.0,12.94
2022-06-15,14:27:12,28.0,12.89,91.0,12.88,90.0,12.87,177.0,12.86,1403.0,12.85,4.0,12.9,12.0,12.91,2.0,12.92,41.0,12.93,14.0,12.94
2022-06-15,14:27:15,3.0,12.9,23.0,12.89,91.0,12.88,90.0,12.87,177.0,12.86,12.0,12.91,2.0,12.92,41.0,12.93,14.0,12.94,7.0,12.95
2022-06-15,14:27:15,3.0,12.9,23.0,12.89,91.0,12.88,90.0,12.87,177.0,12.86,12.0,12.91,2.0,12.92,41.0,12.93,14.0,12.94,7.0,12.95
2022-06-15,14:27:21,3.0,12.9,23.0,12.89,91.0,12.88,90.0,12.87,197.0,12.86,12.0,12.91,2.0,12.92,41.0,12.93,14.0,12.94,7.0,12.95
2022-06-15,14:27:24,4.0,12.91,2.0,12.9,23.0,12.89,91.0,12.88,90.0,12.87,2.0,12.92,41.0,12.93,14.0,12.94,7.0,12.95,21.0,12.97
2022-06-15,14:27:27,4.0,12.91,23.0,12.89,91.0,12.88,100.0,12.87,197.0,12.86,2.0,12.92,41.0,12.93,14.0,12.94,7.0,12.95,20.0,12.97
2022-06-15,14:27:30,9.0,12.89,91.0,12.88,100.0,12.87,197.0,12.86,1403.0,12.85,6.0,12.9,2.0,12.92,41.0,12.93,14.0,12.94,7.0,12.95
2022-06-15,14:27:33,22.0,12.9,9.0,12.89,91.0,12.88,100.0,12.87,147.0,12.86,11.0,12.92,41.0,12.93,14.0,12.94,7.0,12.95,20.0,12.97
2022-06-15,14:27:36,22.0,12.9,9.0,12.89,91.0,12.88,100.0,12.87,147.0,12.86,1.0,12.91,11.0,12.92,41.0,12.93,14.0,12.94,7.0,12.95
2022-06-15,14:27:40,22.0,12.9,9.0,12.89,91.0,12.88,100.0,12.87,147.0,12.86,2.0,12.91,11.0,12.92,41.0,12.93,14.0,12.94,7.0,12.95
2022-06-15,14:27:42,22.0,12.9,9.0,12.89,91.0,12.88,100.0,12.87,147.0,12.86,3.0,12.91,11.0,12.92,41.0,12.93,14.0,12.94,7.0,12.95
2022-06-15,14:27:45,22.0,12.9,9.0,12.89,91.0,12.88,90.0,12.87,147.0,12.86,3.0,12.91,11.0,12.92,41.0,12.93,14.0,12.94,7.0,12.95
2022-06-15,14:27:45,22.0,12.9,9.0,12.89,91.0,12.88,90.0,12.87,147.0,12.86,3.0,12.91,11.0,12.92,41.0,12.93,14.0,12.94,7.0,12.95
2022-06-15,14:27:51,22.0,12.9,9.0,12.89,91.0,12.88,90.0,12.87,147.0,12.86,4.0,12.91,10.0,12.92,41.0,12.93,14.0,12.94,7.0,12.95
2022-06-15,14:27:54,22.0,12.9,15.0,12.89,91.0,12.88,90.0,12.87,147.0,12.86,4.0,12.91,10.0,12.92,41.0,12.93,14.0,12.94,7.0,12.95
2022-06-15,14:27:57,22.0,12.9,15.0,12.89,91.0,12.88,90.0,12.87,147.0,12.86,10.0,12.92,41.0,12.93,14.0,12.94,7.0,12.95,20.0,12.97
2022-06-15,14:27:57,22.0,12.9,15.0,12.89,91.0,12.88,90.0,12.87,147.0,12.86,10.0,12.92,41.0,12.93,14.0,12.94,7.0,12.95,20.0,12.97
2022-06-15,14:27:57,22.0,12.9,15.0,12.89,91.0,12.88,90.0,12.87,147.0,12.86,10.0,12.92,41.0,12.93,14.0,12.94,7.0,12.95,20.0,12.97
2022-06-15,14:27:57,22.0,12.9,15.0,12.89,91.0,12.88,90.0,12.87,147.0,12.86,10.0,12.92,41.0,12.93,14.0,12.94,7.0,12.95,20.0,12.97
2022-06-15,14:28:12,22.0,12.9,25.0,12.89,91.0,12.88,90.0,12.87,147.0,12.86,22.0,12.91,10.0,12.92,41.0,12.93,14.0,12.94,7.0,12.95
2022-06-15,14:28:12,22.0,12.9,25.0,12.89,91.0,12.88,90.0,12.87,147.0,12.86,22.0,12.91,10.0,12.92,41.0,12.93,14.0,12.94,7.0,12.95
2022-06-15,14:28:15,22.0,12.9,15.0,12.89,91.0,12.88,90.0,12.87,147.0,12.86,23.0,12.91,10.0,12.92,41.0,12.93,14.0,12.94,7.0,12.95
2022-06-15,14:28:15,22.0,12.9,15.0,12.89,91.0,12.88,90.0,12.87,147.0,12.86,23.0,12.91,10.0,12.92,41.0,12.93,14.0,12.94,7.0,12.95
2022-06-15,14:28:15,22.0,12.9,15.0,12.89,91.0,12.88,90.0,12.87,147.0,12.86,23.0,12.91,10.0,12.92,41.0,12.93,14.0,12.94,7.0,12.95
2022-06-15,14:28:27,25.0,12.9,15.0,12.89,91.0,12.88,90.0,12.87,147.0,12.86,21.0,12.91,10.0,12.92,41.0,12.93,14.0,12.94,7.0,12.95
2022-06-15,14:28:27,25.0,12.9,15.0,12.89,91.0,12.88,90.0,12.87,147.0,12.86,21.0,12.91,10.0,12.92,41.0,12.93,14.0,12.94,7.0,12.95
2022-06-15,14:28:27,25.0,12.9,15.0,12.89,91.0,12.88,90.0,12.87,147.0,12.86,21.0,12.91,10.0,12.92,41.0,12.93,14.0,12.94,7.0,12.95
2022-06-15,14:28:36,35.0,12.9,15.0,12.89,91.0,12.88,90.0,12.87,147.0,12.86,11.0,12.91,10.0,12.92,41.0,12.93,14.0,12.94,7.0,12.95
2022-06-15,14:28:36,35.0,12.9,15.0,12.89,91.0,12.88,90.0,12.87,147.0,12.86,11.0,12.91,10.0,12.92,41.0,12.93,14.0,12.94,7.0,12.95
2022-06-15,14:28:40,35.0,12.9,15.0,12.89,91.0,12.88,90.0,12.87,147.0,12.86,11.0,12.91,10.0,12.92,41.0,12.93,14.0,12.94,7.0,12.95
2022-06-15,14:28:40,35.0,12.9,15.0,12.89,91.0,12.88,90.0,12.87,147.0,12.86,11.0,12.91,10.0,12.92,41.0,12.93,14.0,12.94,7.0,12.95
2022-06-15,14:28:48,9.0,12.91,35.0,12.9,15.0,12.89,91.0,12.88,90.0,12.87,10.0,12.92,41.0,12.93,14.0,12.94,7.0,12.95,20.0,12.97
2022-06-15,14:28:48,9.0,12.91,35.0,12.9,15.0,12.89,91.0,12.88,90.0,12.87,10.0,12.92,41.0,12.93,14.0,12.94,7.0,12.95,20.0,12.97
2022-06-15,14:28:48,9.0,12.91,35.0,12.9,15.0,12.89,91.0,12.88,90.0,12.87,10.0,12.92,41.0,12.93,14.0,12.94,7.0,12.95,20.0,12.97
2022-06-15,14:28:48,9.0,12.91,35.0,12.9,15.0,12.89,91.0,12.88,90.0,12.87,10.0,12.92,41.0,12.93,14.0,12.94,7.0,12.95,20.0,12.97
2022-06-15,14:28:48,9.0,12.91,35.0,12.9,15.0,12.89,91.0,12.88,90.0,12.87,10.0,12.92,41.0,12.93,14.0,12.94,7.0,12.95,20.0,12.97
2022-06-15,14:28:48,9.0,12.91,35.0,12.9,15.0,12.89,91.0,12.88,90.0,12.87,10.0,12.92,41.0,12.93,14.0,12.94,7.0,12.95,20.0,12.97
2022-06-15,14:28:48,9.0,12.91,35.0,12.9,15.0,12.89,91.0,12.88,90.0,12.87,10.0,12.92,41.0,12.93,14.0,12.94,7.0,12.95,20.0,12.97
2022-06-15,14:29:10,9.0,12.91,35.0,12.9,15.0,12.89,91.0,12.88,90.0,12.87,10.0,12.92,41.0,12.93,14.0,12.94,7.0,12.95,20.0,12.97
2022-06-15,14:29:12,9.0,12.91,35.0,12.9,15.0,12.89,91.0,12.88,90.0,12.87,10.0,12.92,54.0,12.93,14.0,12.94,7.0,12.95,20.0,12.97
2022-06-15,14:29:12,9.0,12.91,35.0,12.9,15.0,12.89,91.0,12.88,90.0,12.87,10.0,12.92,54.0,12.93,14.0,12.94,7.0,12.95,20.0,12.97
2022-06-15,14:29:12,9.0,12.91,35.0,12.9,15.0,12.89,91.0,12.88,90.0,12.87,10.0,12.92,54.0,12.93,14.0,12.94,7.0,12.95,20.0,12.97
2022-06-15,14:29:12,9.0,12.91,35.0,12.9,15.0,12.89,91.0,12.88,90.0,12.87,10.0,12.92,54.0,12.93,14.0,12.94,7.0,12.95,20.0,12.97
2022-06-15,14:29:24,9.0,12.91,35.0,12.9,15.0,12.89,91.0,12.88,110.0,12.87,10.0,12.92,54.0,12.93,14.0,12.94,7.0,12.95,20.0,12.97
2022-06-15,14:29:24,9.0,12.91,35.0,12.9,15.0,12.89,91.0,12.88,110.0,12.87,10.0,12.92,54.0,12.93,14.0,12.94,7.0,12.95,20.0,12.97
2022-06-15,14:29:24,9.0,12.91,35.0,12.9,15.0,12.89,91.0,12.88,110.0,12.87,10.0,12.92,54.0,12.93,14.0,12.94,7.0,12.95,20.0,12.97
2022-06-15,14:29:33,59.0,12.92,9.0,12.91,35.0,12.9,15.0,12.89,91.0,12.88,62.0,12.93,14.0,12.94,7.0,12.95,20.0,12.97,93.0,12.99
2022-06-15,14:29:36,58.0,12.92,9.0,12.91,35.0,12.9,15.0,12.89,91.0,12.88,62.0,12.93,14.0,12.94,7.0,12.95,20.0,12.97,93.0,12.99
